АУГМЕНТИН ТАБЛ.П/О, 875МГ/125МГ, №14;GLAXOSMITHKLINE;ВЕЛИКОБРИТАНИЯ;UK2T;29.37;5.000;146.85;31.05.2027;Лексредства;17.09.2024;000007989;19.93;21.72;Доминантафарм;112873
АУДИТОР ТАБЛ., 10МГ, №30;LEK;ПОЛЬША;ND5193;27.45;0.667;18.31;31.05.2025;Лексредства;14.02.2024;000002637;19.97;19.97;Искамед;109447
АФОБАЗОЛ ТАБЛ., 10МГ, №60;ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА;РОССИЯ;20224;24.98;0.333;8.32;31.01.2027;Лексредства;11.09.2024;000007856;18.03;18.21;МостМед ООО;112800
АФОБАЗОЛ ТАБЛ., 10МГ, №60;ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА;РОССИЯ;20224;24.98;1.000;24.98;31.01.2027;Лексредства;24.09.2024;000008216;18.03;18.21;МостМед ООО;113065
АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА ТАБЛ., 500МГ, №20;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3570224;1.23;0.500;0.61;29.02.2028;Лексредства;21.08.2024;000007227;0.90;0.90;Борисовский ЗМП;112304
АЦЕТИЛСАЛИЦИЛОВАЯ КИСЛОТА ТАБЛ., 500МГ, №20;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3570224;1.23;3.000;3.69;29.02.2028;Лексредства;11.09.2024;000007856;0.90;0.90;Борисовский ЗМП;112801
АЦЕЦЕЗОН ПАК., ПОР., 200МГ/3Г, №20;ЭКЗОН ОАО;БЕЛАРУСЬ;0100224;5.41;0.800;4.33;28.02.2026;Лексредства;31.07.2024;000006695;3.94;3.94;Экзон;112014
АЦЕЦЕЗОН ПАК., ПОР., 200МГ/3Г, №20;ЭКЗОН ОАО;БЕЛАРУСЬ;0120324;5.41;2.000;10.82;31.03.2026;Лексредства;07.08.2024;000006865;3.94;3.94;Экзон;112147
АЦИКЛОВИР МАЗЬ, ТУБА, 5% 5Г;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;050324;3.43;5.000;17.15;31.03.2027;Лексредства;04.09.2024;0340944;2.50;2.50;Белмедпрепараты;112620
АЦИКЛОВИР ТАБЛ., 200МГ, №30;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;150124;6.18;2.000;12.36;31.01.2027;Лексредства;21.08.2024;000007228;4.50;4.50;Белмедпрепараты;112381
АЦИКЛОВИР ТАБЛ., 200МГ, №30;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;690724;6.18;1.000;6.18;31.07.2027;Лексредства;17.09.2024;000007989;4.50;4.50;Белмедпрепараты;112874
АЦИКЛОВИР ТАБЛ., 400МГ, №20;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;160424;9.48;1.000;9.48;30.04.2027;Лексредства;21.08.2024;000007228;6.90;6.90;Белмедпрепараты;112382
АЦИКЛОВИР ТАБЛ., 400МГ, №20;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;160424;9.48;2.000;18.96;30.04.2027;Лексредства;17.09.2024;000007989;6.90;6.90;Белмедпрепараты;112875
АЦЦ ЛОНГ ТАБЛ.ШИП., 600МГ, №10;SANDOZ;СЛОВЕНИЯ;МВ8690;15.79;2.000;31.58;31.08.2025;Лексредства;11.09.2024;000007869;11.40;11.51;Искамед;112777
АЦЦ ПАК., ПОР., 200МГ, №20;SALUTAS PHARMA GMBH;ГЕРМАНИЯ;LU0410;13.05;1.000;13.05;30.04.2025;Лексредства;28.08.2024;000007464;9.42;9.51;Искамед;112468
АЭРТАЛ ПАК., ПОР., 100МГ 3Г, №20;INDUSTRIAS ALMIRALL;ИСПАНИЯ;25А;26.55;0.500;13.28;31.05.2027;Лексредства;14.02.2024;000002637;20.29;21.30;УНИФАРМ;109451
БАЛЬЗАМ Д/ГУБ ДЕТ. МОЕ СОЛНЫШКО АЛОЭ ВЕРА УП., 2,8Г;АВАНТА;РОССИЯ;01;3.19;1.000;3.19;01.09.2026;Парфюмерно-косметическая продукция и  туалетные принадлежности;28.02.2024;3796866;2.05;2.05;Ясса ООО ПКФ;109791
БАЛЬЗАМ Д/НОГ СУСТАВИТ ПЯТОЧНЫЕ ШПОРЫ 17 АКТИВ. КОМП. УП., 125МЛ;КОРОЛЕВФАРМ ООО;РОССИЯ;0925;5.91;1.000;5.91;01.11.2026;Парфюмерно-косметическая продукция и  туалетные принадлежности;17.07.2024;0076915;3.79;3.79;Ясса ООО ПКФ;111845
БАЛЬЗАМ Д/ТЕЛА ЖАБИЙ КАМЕНЬ МАСЛО РЫЖИКА УП., 50Г;РЕАЛКОСМЕТИКС ЗАО;РОССИЯ;0201;4.60;1.000;4.60;01.02.2026;Парфюмерно-косметическая продукция и  туалетные принадлежности;17.04.2024;000004506;2.95;2.95;Ясса ООО ПКФ;110746
БАЛЬЗАМ ЗОЛОТАЯ ЗВЕЗДА КАРАНДАШ, 1,3Г;DANAPHA;ВЬЕТНАМ;020922BE;8.25;1.000;8.25;06.09.2027;Лексредства;24.09.2024;000008220;5.77;6.06;Оздоровление ЧУП;113031
БАЛЬЗАМ ЗОЛОТАЯ ЗВЕЗДА УП., 4Г;DANAPHA;ВЬЕТНАМ;010423BE;5.92;1.000;5.92;10.04.2028;Лексредства;11.09.2024;000007856;4.28;4.32;Искамед;112802
БАРСУЧИЙ ЖИР КЕДРОВ. ОРЕХА МАСЛО ЗАРОДЫШИ ПШЕНИЦЫ ВИТ. E КАПС., №60;КАЛЯНКОВИЧ ИП;РОССИЯ;03;10.54;1.000;10.54;01.09.2025;БАДы;06.03.2024;0287127;6.76;6.76;Торнекс ЧП;109962
БАХИЛЫ CPE MEDRULL УП., 36СМ;FORANS EESTI;ЭСТОНИЯ;202011172;0.36;26.000;9.36;30.10.2025;Товары  мед назначения;16.05.2024;0288936;0.25;0.26;Оздоровление ЧУП;111157
БЕНАЛЬГИН ТАБЛ., №10;BALKANPHARMA;БОЛГАРИЯ;136715;7.62;1.000;7.62;30.06.2025;Лексредства;10.07.2024;0076755;5.34;5.60;МедВай УП;111723
БЕРУШИ STIL СИЛ. Д/АВИАПЕРЕЛЕТОВ УП., №4;BENGBU HUCONG HEARING;КИТАЙ;202112;14.61;1.000;14.61;01.12.2026;Санитарно-гигиенические изделия;06.06.2023;3389149;9.30;9.39;ФАРМПРОЕКТ ООО;105534
БЕРУШИ STIL СИЛ. Д/ПЛАВАНИЯ УП., №2;BENGBU HUCONG HEARING;КИТАЙ;202112;10.36;1.000;10.36;01.12.2026;Санитарно-гигиенические изделия;27.09.2023;4121652;6.60;6.66;ФАРМПРОЕКТ ООО;106932
БЕТАГИСТИН ТАБЛ., 16МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;050424;10.03;1.000;10.03;30.04.2026;Лексредства;10.07.2024;0076756;7.24;7.31;ФАРМПРОЕКТ ООО;111640
БЕТАГИСТИН ТАБЛ., 24МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4121223;14.16;0.667;9.44;31.12.2025;Лексредства;22.05.2024;000005362;10.30;10.30;Борисовский ЗМП;111172
БЕТАГИСТИН ТАБЛ., 24МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4111223;14.16;2.000;28.32;31.12.2025;Лексредства;10.07.2024;0076755;10.30;10.30;Борисовский ЗМП;111724
БЕТАГИСТИН ТАБЛ., 24МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;060424;14.97;2.000;29.94;30.04.2026;Лексредства;10.07.2024;0076755;10.81;10.91;ФАРМПРОЕКТ ООО;111725
БЕТАДЕРМ МАЗЬ, ТУБА, 15Г;JELFA;ПОЛЬША;401372;14.87;1.000;14.87;31.01.2027;Лексредства;11.09.2024;000007868;10.73;10.84;Фармико;112749
БЕТАДЕРМ МАЗЬ, ТУБА, 15Г;JELFA;ПОЛЬША;401372;14.87;1.000;14.87;31.01.2027;Лексредства;11.09.2024;000007869;10.73;10.84;Доминантафарм;112778
БЕТАСАЛИН ФЛ., Р-Р НАР., 25МЛ;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;030923;20.09;1.000;20.09;30.09.2025;Лексредства;24.09.2024;000008220;14.50;14.64;ФАРМПРОЕКТ ООО;113032
БЕТАСАЛИЦИЛИК МАЗЬ, ТУБА, 15Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;130823;12.05;1.000;12.05;31.08.2026;Лексредства;24.04.2024;000004687;8.70;8.78;ФАРМПРОЕКТ ООО;110762
БЕТАСАЛИЦИЛИК МАЗЬ, ТУБА, 30Г;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;010124;21.47;1.000;21.47;31.01.2027;Лексредства;24.04.2024;000004687;15.50;15.65;МедВай УП;110763
БИНТ СТЕР. УП., 10Х500СМ;ЧЕФИ ООО;БЕЛАРУСЬ;163;1.61;1.000;1.61;17.07.2029;Товары  мед назначения;31.07.2024;000006696;1.13;1.13;ЧЕФИ;111997
БИНТ СТЕР. УП., 10Х500СМ;ЧЕФИ ООО;БЕЛАРУСЬ;165;1.61;6.000;9.66;10.08.2029;Товары  мед назначения;11.09.2024;0341111;1.13;1.13;ЧЕФИ;112848
БИНТ СТЕР. УП., 14Х700СМ;ЧЕФИ ООО;БЕЛАРУСЬ;62;3.04;3.000;9.12;29.07.2029;Товары  мед назначения;21.08.2024;000007226;2.13;2.13;ЧЕФИ;112423
БИНТ СТЕР. УП., 14Х700СМ;ЧЕФИ ООО;БЕЛАРУСЬ;62;3.04;5.000;15.20;29.07.2029;Товары  мед назначения;11.09.2024;0341111;2.13;2.13;ЧЕФИ;112849
БИНТ УП., 10Х500СМ;ЧЕФИ ООО;БЕЛАРУСЬ;188;1.37;8.000;10.96;01.08.2029;Товары  мед назначения;05.09.2024;000007646;0.96;0.96;ЧЕФИ;112685
БИНТ УП., 14X700СМ;ЧЕФИ ООО;БЕЛАРУСЬ;180;2.51;8.000;20.08;01.05.2029;Товары  мед назначения;07.08.2024;000006873;1.76;1.76;ЧЕФИ;112134
БИНТ УП., 5Х500СМ;ЧЕФИ ООО;БЕЛАРУСЬ;184;0.72;7.000;5.04;01.07.2029;Товары  мед назначения;07.08.2024;000006873;0.51;0.51;ЧЕФИ;112135
БИНТ ФИКС. ВЯЗАН. НЕОСЫП. КРАЯ УП., 10Х1000СМ;ЛЕНТА ОАО;БЕЛАРУСЬ;10;1.73;1.000;1.73;19.04.2029;Товары  мед назначения;10.07.2024;0076650;1.21;1.21;Лента;111613
БИНТ ФИКС. ВЯЗАН. НЕОСЫП. КРАЯ УП., 5Х500СМ;ЛЕНТА ОАО;БЕЛАРУСЬ;4;0.52;10.000;5.20;23.03.2029;Товары  мед назначения;17.07.2024;0076915;0.37;0.37;Лента;111846
БИНТ ФИКС. ТКАН. НЕОСЫП. КРАЯ УП., 14Х700СМ;ЛЕНТА ОАО;БЕЛАРУСЬ;2;2.35;1.000;2.35;17.01.2029;Товары  мед назначения;10.07.2024;0076650;1.65;1.65;Лента;111614
БИНТ ЭЛАСТ. ВЯЗАН. УП., 10Х300СМ;БЕЛПА-МЕД ООО;БЕЛАРУСЬ;01288;6.54;1.000;6.54;31.01.2027;Товары  мед назначения;10.04.2024;0287994;4.22;4.68;ФАРМАЦИЯ ГОМЕЛЬ;110609
БИНТ ЭЛАСТ. ТКАН. УП., 8Х200СМ;БЕЛПА-МЕД ООО;БЕЛАРУСЬ;23.01;4.92;2.000;9.84;31.01.2026;Товары  мед назначения;13.03.2024;0287256;3.42;3.45;ИНТЕРФАРМАКС;110110
БИНТ ЭЛАСТ. ФИКС. СЕТЧ.-ТРУБЧАТЫЙ УП., №1;ЛЕНТА ОАО;БЕЛАРУСЬ;2;0.40;2.000;0.80;28.09.2028;Товары  мед назначения;11.01.2024;3795346;0.28;0.28;Лента;108646
БИНТ ЭЛАСТ. ФИКС. СЕТЧ.-ТРУБЧАТЫЙ УП., №6;ЛЕНТА ОАО;БЕЛАРУСЬ;1;1.08;2.000;2.16;10.01.2029;Товары  мед назначения;02.07.2024;0076392;0.76;0.76;Лента;111582
БИОФЛОР УП., 250МЛ;ФЕРЕЙН;БЕЛАРУСЬ;230624;6.43;2.000;12.86;31.05.2025;Лексредства;24.09.2024;000008216;4.68;4.68;Ферейн СОАО/РБ;113066
БИСАКОДИЛ СУПП., 10МГ, №10;ФАРМАПРИМ ООО;МОЛДОВА;377;5.50;1.000;5.50;30.09.2026;Лексредства;17.09.2024;000007988;3.85;4.04;Медфарминвест;112953
БИСАКОДИЛ ТАБЛ.П/О, 5МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3130824;1.96;4.000;7.84;31.08.2027;Лексредства;04.09.2024;000007667;1.43;1.43;Борисовский ЗМП;112579
БИСАКОДИЛ ТАБЛ.П/О, 5МГ, №40;GRINDEX;ЛАТВИЯ;8160624;5.80;3.000;17.40;30.06.2029;Лексредства;17.09.2024;000007996;4.06;4.26;Медвакс;112913
БИСОПРОЛОЛ ТАБЛ.П/О, 10МГ, №30;KRKA;СЛОВЕНИЯ;DC6244;11.62;1.000;11.62;01.04.2028;Лексредства;14.08.2024;1700820;8.07;8.55;Оздоровление ЧУП;112287
БИСОПРОЛОЛ ТАБЛ.П/О, 10МГ, №60;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4040224;7.28;3.000;21.84;28.02.2026;Лексредства;31.07.2024;000006695;5.30;5.30;Борисовский ЗМП;112017
БИСОПРОЛОЛ ТАБЛ.П/О, 2,5МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4240424;2.47;1.667;4.12;30.04.2026;Лексредства;10.07.2024;0076755;1.80;1.80;Борисовский ЗМП;111726
БИСОПРОЛОЛ ТАБЛ.П/О, 2,5МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4490724;2.47;3.000;7.41;31.07.2026;Лексредства;17.09.2024;000007989;1.80;1.80;Борисовский ЗМП;112876
БИСОПРОЛОЛ ТАБЛ.П/О, 2,5МГ, №60;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4400524;4.92;5.000;24.60;31.05.2026;Лексредства;28.08.2024;0340714;3.58;3.58;Борисовский ЗМП;112506
БИСОПРОЛОЛ ТАБЛ.П/О, 5МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4150224;3.06;1.000;3.06;28.02.2026;Лексредства;31.07.2024;000006695;2.23;2.23;Борисовский ЗМП;112018
БИСОПРОЛОЛ ТАБЛ.П/О, 5МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4150224;3.06;2.000;6.12;28.02.2026;Лексредства;28.08.2024;0340714;2.23;2.23;Борисовский ЗМП;112507
БИСОПРОЛОЛ ТАБЛ.П/О, 5МГ, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4150224;3.06;3.000;9.18;28.02.2026;Лексредства;28.08.2024;0340714;2.23;2.23;Борисовский ЗМП;112508
БИСОПРОЛОЛ ТАБЛ.П/О, 5МГ, №30;ФАРМТЕХНОЛОГИЯ ООО;БЕЛАРУСЬ;020523;3.19;1.000;3.19;31.05.2026;Лексредства;23.01.2024;000002021;2.31;2.33;МедВай УП;108919
БИСОПРОЛОЛ ТАБЛ.П/О, 5МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;230823/2;3.34;1.000;3.34;31.08.2025;Лексредства;23.01.2024;000002021;2.42;2.44;ФАРМПРОЕКТ ООО;108918
БИСОПРОЛОЛ ТАБЛ.П/О, 5МГ, №60;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4320524;5.50;1.000;5.50;31.05.2026;Лексредства;21.08.2024;000007227;4.00;4.00;Борисовский ЗМП;112305
БИСОПРОЛОЛ ТАБЛ.П/О, 5МГ, №60;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;4340524;5.50;3.000;16.50;31.05.2026;Лексредства;21.08.2024;000007228;4.00;4.00;Борисовский ЗМП;112385
БИФИДУМБАКТЕРИН ФЛ., ПОР., 5ДОЗ, №10;ФЕРЕЙН СОАО;БЕЛАРУСЬ;810524;11.27;1.000;11.27;30.06.2026;Лексредства;24.07.2024;0077026;8.20;8.20;Ферейн СОАО/РБ;111868
БИФИЦИН КАПС., №10;QUANTUM SOLUTIONS GROUP;ВЕЛИКОБРИТАНИЯ;А021223;20.71;1.000;20.71;30.11.2025;БАДы;05.09.2024;000007646;13.28;13.28;Доминантафарм;112686
БЛОКОРДИЛ ТАБЛ., 25МГ, №20;KRKA;СЛОВЕНИЯ;DD7584;3.97;1.000;3.97;30.11.2026;Лексредства;10.07.2024;0076756;2.89;2.89;CHELESTINA UAB.Литва;111642
БЛОКОРДИЛ ТАБЛ., 50МГ, №20;KRKA;СЛОВЕНИЯ;LA0651;7.21;0.500;3.60;01.03.2026;Лексредства;14.12.2023;000001150;5.21;5.26;Брититрейд;107949
БЛОКОРДИЛ ТАБЛ., 50МГ, №20;KRKA;СЛОВЕНИЯ;LA1006;8.22;1.000;8.22;30.04.2026;Лексредства;24.09.2024;000008216;5.98;5.98;CHELESTINA UAB.Литва;113067
БОРИВИТ ТАБЛ.П/О, №30;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3050324;7.20;2.000;14.40;31.03.2026;Лексредства;04.09.2024;000007667;5.24;5.24;Борисовский ЗМП;112580
БОРНАЯ КИСЛОТА ПОР.НАР., 20Г;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;370524;1.51;3.000;4.53;31.05.2027;Лексредства;17.09.2024;000007996;1.10;1.10;Белмедпрепараты;112914
БОРНАЯ КИСЛОТА ФЛ., Р-Р СПИРТ., 3% 25МЛ;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;010324;4.04;2.000;8.08;31.03.2027;Лексредства;21.08.2024;000007227;2.94;2.94;Борисовский ЗМП;112306
БОЯРЫШНИКА НАСТОЙКА УП., 50МЛ;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;410624;1.10;18.000;19.80;30.06.2028;Лексредства;11.09.2024;0341114;0.80;0.80;Борисовский ЗМП;112742
БРОМГЕКСИН ТАБЛ., 4МГ, №50;GRINDEX;ЛАТВИЯ;3280820;2.15;2.000;4.30;01.08.2025;Лексредства;21.08.2024;00007225;1.56;1.57;Белинвестфарма;112349
БРОМГЕКСИН ТАБЛ., 8МГ, №50;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3080224;2.20;1.000;2.20;28.02.2027;Лексредства;21.08.2024;000007228;1.60;1.60;Борисовский ЗМП;112386
БРОМГЕКСИН ТАБЛ., 8МГ, №50;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3080224;2.20;2.000;4.40;28.02.2027;Лексредства;24.09.2024;000008216;1.60;1.60;Борисовский ЗМП;113068
БРОМГЕКСИН ТАБЛ., 8МГ, №50;GRINDEX;ЛАТВИЯ;8780622;2.84;1.000;2.84;30.06.2027;Лексредства;28.08.2024;0340714;2.05;2.07;Комфарм;112509
БРОНХИПРЕТ ТП ТАБЛ.П/О, №20;ROTTENDORF PHARMA;ГЕРМАНИЯ;0000196492;17.13;1.000;17.13;30.09.2026;Лексредства;21.08.2024;000007228;12.46;12.46;Искамед;112387
БРОНХИПРЕТ ФЛ., СИРОП, 100МЛ;BIONORICA AG;ГЕРМАНИЯ;0000195892;23.01;1.000;23.01;30.09.2026;Лексредства;10.04.2024;000004309;16.74;16.74;Искамед;110577
ВАЗЕЛИНОВОЕ МАСЛО УП., 30МЛ;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;190723;4.41;2.000;8.82;31.07.2028;Лексредства;28.02.2024;000003033;3.21;3.21;Борисовский ЗМП;109686
ВАЗЕЛИНОВОЕ МАСЛО УП., 30МЛ;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;010124;4.41;1.000;4.41;31.01.2029;Лексредства;10.05.2024;000005061;3.21;3.21;Борисовский ЗМП;111008
ВАЛЕРИАНА ТАБЛ.П/О, 200МГ, №20;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;960624;2.47;0.500;1.24;30.06.2027;Лексредства;04.09.2024;000007667;1.80;1.80;Белмедпрепараты;112581
ВАЛЕРИАНА ТАБЛ.П/О, 200МГ, №20;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;960624;2.47;2.000;4.94;30.06.2027;Лексредства;24.09.2024;000008244;1.80;1.80;Белмедпрепараты;112999
ВАЛЕРИАНА ТАБЛ.П/О, 200МГ, №50;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;880524;6.18;3.000;18.54;31.05.2027;Лексредства;04.09.2024;000007667;4.50;4.50;Белмедпрепараты;112582
ВАЛЕРИАНА ТАБЛ.П/О, 200МГ, №50;БЕЛМЕДПРЕПАРАТЫ РУП;БЕЛАРУСЬ;850524;6.18;2.000;12.36;31.05.2027;Лексредства;24.09.2024;000008244;4.50;4.50;Белмедпрепараты;113000
ВАЛЕРИАНЫ НАСТОЙКА УП., 50МЛ;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;090124;1.47;7.000;10.29;31.01.2027;Лексредства;14.08.2024;0340452;1.07;1.07;Борисовский ЗМП;112192
ВАЛЕРИАНЫ ЭКСТРАКТ ТАБЛ.П/О, 20МГ, №50;БОРИСОВСКИЙ ЗМП;БЕЛАРУСЬ;3870424;2.26;2.000;4.52;30.04.2026;Лексредства;24.09.2024;000008244;1.65;1.65;Борисовский ЗМП;113001
ВАЛИДОЛ КАПС., 100МГ, №30;МИНСКИНТЕРКАПС;БЕЛАРУСЬ;4010324;4.22;1.000;4.22;31.03.2026;Лексредства;24.09.2024;000008244;3.07;3.07;МИНСКИНТЕРКАПС;113002
ВАЛИДОЛ ТАБЛ., 60МГ, №10;ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА;РОССИЯ;1350424;1.41;15.000;21.15;31.03.2027;Лексредства;28.08.2024;000007464;1.02;1.03;МостМед ООО;112469
ВАЛОДИП ТАБЛ.П/О, 10МГ/160МГ, №30;КРКА-РУС ООО;СЛОВЕНИЯ;16620723;30.22;1.000;30.22;31.07.2026;Лексредства;28.08.2024;000007464;24.10;24.10;CHELESTINA UAB.Литва;112470
ВАЛОДИП ТАБЛ.П/О, 5МГ/160МГ, №30;КРКА-РУС ООО;СЛОВЕНИЯ;16370623;29.31;1.000;29.31;30.06.2026;Лексредства;03.04.2024;000004100;23.38;23.38;CHELESTINA UAB.Литва;110445
ВАЛОДИП ТАБЛ.П/О, 5МГ/80МГ, №30;КРКА-РУС ООО;РОССИЯ;19080823;27.04;0.667;18.04;31.08.2026;Лексредства;24.07.2024;0077026;19.67;19.67;CHELESTINA UAB.Литва;111870
ВАЛОКОРДИН ФЛ., КАПЛИ, 20МЛ;KREWEL MEUSELBACH;ГЕРМАНИЯ;234451;6.69;1.000;6.69;31.08.2027;Лексредства;21.08.2024;000007227;4.84;4.88;Тишас;112309
ВАЛОКОРДИН ФЛ., КАПЛИ, 50МЛ;KREWEL MEUSELBACH;ГЕРМАНИЯ;411041;12.55;1.000;12.55;31.03.2029;Лексредства;11.09.2024;000007856;8.78;9.22;УНИФАРМ;112803
ВАЛСАРТАН ПЛЮС ТАБЛ.П/О, 160МГ/12,5МГ, №30;ЛЕКФАРМ;БЕЛАРУСЬ;030324;18.99;1.000;18.99;31.03.2027;Лексредства;21.08.2024;000007228;13.71;13.84;ФАРМПРОЕКТ ООО;112389
